,ER CDX HY 5Y,ER CDX IG 5Y,ER CDX IG 10Y,ER CDX EM 5Y,ER ITRX MAIN 10Y,ER ITRX MAIN 5Y,ER ITRX XOVER 5Y,ER ITRX SNRFIN 5Y,ER ITRX SUBFIN 5Y,ER HYG,ER EMB,ER LQD,ER VCIT,ER IEI,ER IEF,ER RSP,ER IBCN,ER IEAC,ER IHYG,ER BKLN,ER HY Eqty,ER IG Eqty,ER SPY,ER EEM,ER IWM,ER IJH,ER SPX,ER RTY,ER SX5E
2024-08-16,306.90593854,125.12867335,118.33097814,166.88779078,127.45931885,126.63062976,319.36555606,129.55006333,166.25519283,1.1022710718280613,0.9325537012058038,0.9589246271711654,0.9942652671318573,0.9386149618485641,0.879456835041898,1.594869288499123,0.8907200271366988,0.9204236615184876,1.0745464976861734,1.1221707206223743,1.5536002053184863,1.8828613850120974,1.8636685211806572,1.0949075023976136,1.3752488946968089,1.5526747942009176,477.83,306.11,1639.239
2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,307.16750526,125.15013667,118.36444806,167.09041926,127.5457898,126.68090592,319.84014605,129.62396646,166.35369072,1.1039345728707424,0.9352685797657921,0.9610405374461747,0.9954605700338555,0.9387929763678403,0.880504027856839,1.6067735405220815,0.8909468940607737,0.920853544624003,1.0748732247064476,1.1221766206059314,1.567749772096131,1.8981064498483557,1.881211751417896,1.1053389656353583,1.391863771613402,1.5673939148671368,482.26,309.67,1649.697
2024-08-20,306.92178969,125.12441581,118.31211559,166.88969354,127.47047784,126.64020968,319.51162224,129.58268512,166.24730753,1.1028010349235846,0.9373714378006273,0.9634145260819311,0.9974989091698651,0.9409523088533072,0.8839069970263774,1.6001862285893487,0.8922819296811287,0.9223675913556852,1.0752007783385054,1.1220104761229361,1.5535714958881024,1.8905028011609775,1.8778743284103128,1.0966017885344737,1.375424110049893,1.5532460227507237,481.38,306.13,1643.625
2024-08-21,307.24676769,125.16711577,118.36382982,166.93297805,127.49044864,126.65293955,319.72210372,129.59267206,166.24802406,1.1051638466397309,0.9399826371106752,0.9654440621575212,0.9997780449106445,0.9427948260770546,0.885587108363997,1.6111524199437046,0.893173504804265,0.9230295273059969,1.075128786315257,1.1229213578744488,1.565993804352172,1.9029607983186245,1.8840497248002654,1.1007255536701819,1.3931330393294994,1.5718250322603653,483.25,310.05,1654.083
2024-08-22,307.02958724,125.13674522,118.31218176,166.85211738,127.48340607,126.66822783,319.76778881,129.60240965,166.3044902,1.1036103053588697,0.932001538333031,0.9613509962217626,0.9965135100694391,0.9398812337214544,0.8813806543414371,1.6063400008682787,0.8921265816271579,0.921213949855759,1.075512543466573,1.121678260796232,1.553841262044736,1.8978895021182136,1.8689838223821795,1.0869479963773883,1.3806419878169092,1.5620597688389537,479.18,307.21,1653.408
2024-08-23,308.61008959,125.25045573,118.49167554,167.22074877,127.5916688,126.74301529,320.62940631,129.69373399,166.52505153,1.109323698767366,0.9419438252391653,0.9667416181654018,1.0015625929438963,0.9431492616831606,0.8853248928043357,1.6265418745249425,0.8935162790289052,0.9228047478148048,1.0784641360274927,1.1236614617418348,1.5982924158107144,1.923220291945724,1.888565515340115,1.1049363816662487,1.4245278680642512,1.5958309151617922,484.19,316.87,1660.83
2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,308.44363765,125.2412899,118.45938893,167.2778279,,,,,,1.1069323121438341,0.9398705947880323,0.9654078857131899,1.000587791280321,0.9420586496155607,0.8841072155227885,1.6260210998161253,0.8921930162815311,,,1.124031312618567,1.5955905141696356,1.9257147444909892,1.883784130376809,1.0954486977423898,1.4247696348770733,1.5907015735738808,482.86,316.92,1657.119
